Date,Rank_IC
2023-06-12,0.3368254348968625
2023-06-13,0.28513892776752475
2023-06-14,-0.07186170723612592
2023-06-15,-0.12136295772414554
2023-06-16,-0.09000203626819941
2023-06-19,-0.10684224860484463
2023-06-20,-0.2370802797292592
2023-06-21,-0.4173511694470579
2023-06-22,0.08036744593937964
2023-06-23,0.029819679185894118
2023-06-26,0.15020478544727664
2023-06-27,0.14896938740565188
2023-06-28,0.2484556408874808
2023-06-30,0.2397158007339248
2023-07-03,0.10522266645983655
2023-07-04,0.07612409924568184
2023-07-05,-0.19826669630747787
2023-07-06,-0.1957323582583524
2023-07-07,0.06006699651486216
2023-07-10,-0.1982622093666839
2023-07-11,-0.30391492065790815
2023-07-12,0.00212693744997347
2023-07-13,0.21612815727943155
2023-07-14,-0.020861144469625007
2023-07-17,-0.02692551373141997
2023-07-18,-0.21725456528995585
2023-07-19,-0.010362928814277604
2023-07-20,-0.1432644012507997
2023-07-21,-0.13368028143024743
2023-07-24,-0.029188822451763578
2023-07-25,-0.13317344689864294
2023-07-26,0.08543759651247211
2023-07-27,-0.05502262443438914
2023-07-28,-0.06385482251001848
2023-07-31,-0.041584651247096656
2023-08-01,0.12434951820505294
2023-08-02,0.3050295256329473
2023-08-03,0.2622683771797304
2023-08-04,0.4413421735623702
2023-08-07,0.21834555252790144
2023-08-08,0.02791918369908448
2023-08-09,0.21653543395772196
2023-08-10,0.07842338705302658
2023-08-11,0.1575291332629287
2023-08-14,0.19725320768567334
2023-08-16,0.03176758090665012
2023-08-17,0.13937597606604124
2023-08-18,0.0867912576118237
2023-08-21,0.12064167278963181
2023-08-22,0.09114153243077805
2023-08-23,0.22516346529439932
2023-08-24,0.15376261385035295
2023-08-25,0.0997827861811446
2023-08-28,0.0916762822922936
2023-08-29,0.15918552036199093
2023-08-30,0.1981174775061456
2023-08-31,0.021087881342591108
2023-09-01,0.08620884770637151
2023-09-04,-0.1980632609838125
2023-09-05,0.03941889999420114
2023-09-06,-0.07932485640955524
2023-09-07,0.14458649260989864
2023-09-08,0.1342263668070268
2023-09-11,-0.029821028645299084
2023-09-12,0.17594750649993302
2023-09-13,0.03638420659103553
2023-09-14,0.02488969356351933
2023-09-15,-0.03579266500158156
2023-09-18,0.1702830512780887
2023-09-20,0.0693727942021291
2023-09-21,0.16618016636408553
2023-09-22,0.09290013132277063
2023-09-25,0.07312713549439047
2023-09-26,0.0880110409963036
2023-09-27,0.11014820751564736
2023-09-28,-0.002624671926760266
2023-09-29,-0.09262653003569843
2023-10-03,0.01588379045332506
2023-10-04,0.10249564473687775
2023-10-05,0.03746945440271552
2023-10-06,-0.10068328893968077
2023-10-09,-0.0716758297882493
2023-10-10,-0.19335716568056452
2023-10-11,-0.07633656872018724
2023-10-12,-0.05692822903214509
2023-10-13,0.05344133224169123
2023-10-16,0.10004751241276463
2023-10-17,0.17689383727079105
2023-10-18,0.14070101776305607
2023-10-19,0.07340196901823336
2023-10-20,-0.007149968352209002
2023-10-23,-0.1684805984308772
2023-10-25,-0.078383455376524
2023-10-26,-0.15851754680498134
2023-10-27,-0.16182460017404676
2023-10-30,0.10399837208732803
2023-10-31,-0.15956556273630754
2023-11-01,-0.061320541815078
2023-11-02,-0.06575106922855778
2023-11-03,0.001267082999125646
2023-11-06,0.3218172357664325
2023-11-07,0.08675189556593921
2023-11-08,0.018145617467331232
2023-11-09,0.10054298642533936
2023-11-10,0.1412733609301948
2023-11-12,-0.026067477076719296
2023-11-13,0.1200506811492014
2023-11-15,0.07761937288582466
2023-11-16,0.1949497700083315
2023-11-17,-0.004978051365061683
2023-11-20,-0.00018102414636610623
2023-11-21,0.08738149668296287
2023-11-22,0.09023236892067736
2023-11-23,0.19522128779385842
2023-11-24,0.0867912576118237
2023-11-28,0.26569819082885243
2023-11-29,0.25112006386115704
2023-11-30,-0.04407738460157787
2023-12-01,-0.001040865285421988
2023-12-04,-0.11355253567622814
2023-12-05,-0.15070260184978343
2023-12-06,-0.03073163099584197
2023-12-07,-0.10761398417099811
2023-12-08,-0.03760776640755857
2023-12-11,-0.030999683500611386
2023-12-12,0.037968096181441306
2023-12-13,0.0013575582084354666
2023-12-14,0.1399221654748749
2023-12-15,-0.11489987628686468
2023-12-18,-0.16672323880318388
2023-12-19,0.0028962552510277038
2023-12-20,0.17227803491683333
2023-12-21,0.05403448481712407
2023-12-22,0.08634851781663268
2023-12-26,-0.002172289756393275
2023-12-27,-0.04484771729796479
2023-12-28,-0.0029868308190370094
2023-12-29,-0.1316164697141509
2024-01-01,0.10477246715443132
2024-01-02,0.06634384819254932
2024-01-03,-0.03068428725151363
2024-01-04,-0.09314113926730871
2024-01-05,0.0936715163820472
2024-01-08,0.11919900517510892
2024-01-09,0.08928611891058844
2024-01-10,0.2909699760080017
2024-01-11,0.44579703871677984
2024-01-12,0.4113401371559465
2024-01-15,0.36715391567950384
2024-01-16,0.31354359957889805
2024-01-17,0.3101045299342168
2024-01-18,0.35794284762415146
2024-01-19,0.25715513932236156
2024-01-20,0.40723142532613166
2024-01-23,0.17245124231421277
2024-01-24,0.2897868684807711
2024-01-25,0.38455098850948655
2024-01-29,0.32932126696832575
2024-01-30,0.32907955605863204
2024-01-31,0.4623042828238427
2024-02-01,0.4087340223012847
2024-02-02,0.2557929078842995
2024-02-05,0.20245718081800929
2024-02-06,-0.008009593429769254
2024-02-07,0.24784487692003504
2024-02-08,0.017693909023504553
2024-02-09,-0.06307835020506283
2024-02-12,-0.10240050682500515
2024-02-13,0.08004887107159339
2024-02-14,-0.24983596229240704
2024-02-15,-0.22748150379350304
2024-02-16,-0.4053399731789866
2024-02-19,-0.3350456044683607
2024-02-20,-0.31250989958184444
2024-02-21,-0.12064167278963181
2024-02-22,-0.14195533666206864
2024-02-23,-0.11715727338798079
2024-02-26,-0.06448109687389851
2024-02-27,-0.12488970341891924
2024-02-28,0.09172568294995637
2024-02-29,-0.10951217349585939
2024-03-01,0.1667119203135314
2024-03-02,0.13456751682562143
2024-03-04,0.026291377303366874
2024-03-05,0.021176949710164563
2024-03-06,0.1582877054880914
2024-03-07,0.2260436715450528
2024-03-11,0.16765464517821005
2024-03-12,0.15511663163770112
2024-03-13,-0.11095775756945882
2024-03-14,-0.2995610664182862
2024-03-15,-0.29172605722527983
2024-03-18,-0.02199244297665456
2024-03-19,0.05982441874443228
2024-03-20,0.13409667127763256
2024-03-21,0.35116300261482186
2024-03-22,0.07923435457680048
2024-03-26,-0.013258518498573693
2024-03-27,0.10805674339289098
2024-03-28,-0.01506889611363368
2024-04-01,0.17711208670108342
2024-04-02,0.2639545676601359
2024-04-03,0.3076540194004463
2024-04-04,0.07761585934564288
2024-04-05,0.0483743241605838
2024-04-08,0.03402868911579323
2024-04-09,0.01280629909957457
2024-04-10,0.10376974345533124
2024-04-12,0.12435514577133125
2024-04-15,0.08526044337978371
2024-04-16,0.009140891936798809
2024-04-18,0.23960360221825158
2024-04-19,0.14015160175676247
2024-04-22,0.2969884840653989
2024-04-23,0.08941783399561608
2024-04-24,0.17883566799123216
2024-04-25,0.04986425339366515
2024-04-26,0.20481028171263074
2024-04-29,0.09706541190313586
2024-04-30,0.16037650531790318
2024-05-02,0.19187256843902636
2024-05-03,0.20652050956664758
2024-05-06,0.5134168972178059
2024-05-07,0.30603194746025214
2024-05-08,0.25146503214252963
2024-05-09,0.34690137419554296
2024-05-10,0.18509718965934363
2024-05-13,0.29409235988740323
2024-05-14,0.12113670314225862
2024-05-15,-0.007783333728363343
2024-05-16,-0.00882392869359
2024-05-17,0.04036381740862708
2024-05-18,0.11521834189384388
2024-05-21,-0.22385121841064978
2024-05-22,-0.23413353901483686
2024-05-23,-0.028560437563466667
2024-05-24,0.1373006004940321
2024-05-27,0.06611757313050107
2024-05-28,0.05493585550135523
2024-05-29,-0.042991288882442476
2024-05-30,-0.16923459811114416
2024-05-31,-0.12091318443131889
2024-06-03,-0.5664698100161379
2024-06-04,-0.379400852309622
2024-06-05,-0.475576370627841
2024-06-06,-0.2819195879517653
2024-06-07,-0.07312713549439047
2024-06-10,0.006969271911086355
2024-06-11,-0.23196669476850215
2024-06-12,-0.19293085037345517
2024-06-13,-0.38863117730241975
2024-06-14,-0.5569534377255829
2024-06-18,-0.3597402348660446
2024-06-19,-0.2799285025793933
2024-06-20,-0.42311521577945677
2024-06-21,-0.2588746352389989
2024-06-24,-0.4366130640720711
2024-06-25,-0.3841524135563431
2024-06-26,-0.2697407125255897
2024-06-27,-0.1666553542361882
2024-06-28,-0.035116300261482186
2024-07-01,-0.008236039494316698
2024-07-02,-0.11462575845661648
2024-07-03,-0.31481524040009684
2024-07-04,0.00733081432555152
2024-07-05,0.059957464200034616
2024-07-08,0.06769996649277259
2024-07-09,0.024439365988506656
2024-07-10,0.10599443545385664
2024-07-11,0.236377628782678
2024-07-12,0.16590487549378297
2024-07-15,0.27911396765433194
2024-07-16,0.28788632999292096
2024-07-18,0.26376759156377494
2024-07-19,0.03272159557350058
2024-07-22,0.14783139893826416
2024-07-23,-0.05755786331480626
2024-07-24,0.0455687038631505
2024-07-25,0.08674600669544633
2024-07-26,0.1538496346464947
2024-07-29,-0.016428313085987384
2024-07-30,-0.0641672513187164
2024-07-31,-0.0764775095900836
2024-08-01,-0.12746894729387517
2024-08-02,-0.04570342554115846
2024-08-05,-0.13715242429809574
2024-08-06,-0.03832752617164477
2024-08-07,-0.15502613185261496
2024-08-08,-0.1647623145637845
2024-08-09,-0.1740802753037986
2024-08-12,-0.045296167293762
2024-08-13,0.19399945775898725
2024-08-14,0.1348960339782042
2024-08-16,-0.03484241725817674
2024-08-19,-0.10276715637856484
2024-08-20,-0.003032085831446661
2024-08-21,-0.13730992259748134
2024-08-22,0.044309671200190415
2024-08-23,0.08869380295111716
2024-08-26,-0.10242368327480174
2024-08-27,0.14467700058649327
2024-08-28,-0.10701841723251464
2024-08-29,-0.12158646126327391
2024-08-30,0.0834879407162746
2024-09-02,-0.04158559215081646
2024-09-03,0.019732971765725686
2024-09-04,-0.12846735159539494
2024-09-05,-0.1779879628958544
2024-09-06,0.03923609575916798
2024-09-09,-0.06697438709664127
2024-09-10,0.04556767279202631
2024-09-11,-0.28780885265853956
2024-09-12,-0.03878179036609566
2024-09-13,-0.0987419680032914
2024-09-16,-0.05675235429704733
2024-09-17,-0.3177878889456995
2024-09-18,-0.20643000978156142
2024-09-19,-0.2843179407866679
2024-09-20,-0.229890260550324
2024-09-23,-0.21688273495901444
2024-09-24,-0.05910037131636048
2024-09-25,-0.1395085751914768
2024-09-26,-0.2687904432816646
2024-09-27,-0.013532167464006465
2024-09-30,-0.09584577829100421
2024-10-01,-0.08087619818789146
2024-10-03,-0.1582388742231741
2024-10-04,-0.08846754324971126
2024-10-07,0.043487114610216114
2024-10-08,-0.021629448635595433
2024-10-09,-0.10259311313268031
2024-10-10,-0.21621377066348868
2024-10-11,-0.04909724426946231
2024-10-14,0.09375989873394092
2024-10-15,0.0452971922214634
2024-10-16,-0.07262607753165412
2024-10-17,0.014570795073517847
2024-10-18,0.1886015521195853
2024-10-21,0.35453290807508414
2024-10-22,0.3051545486782811
2024-10-23,0.3418033736095663
2024-10-24,0.35169261981049027
2024-10-25,0.3220856952482231
2024-10-28,0.3584858709075256
2024-10-29,0.23067523911646748
2024-10-30,0.3970944392280692
2024-10-31,0.29953156690792665
2024-11-01,0.32542036356421766
2024-11-04,0.2483595081041683
2024-11-05,0.23924700826661044
2024-11-06,0.3939997288978879
2024-11-07,0.2619123039923022
2024-11-08,0.31754005017373776
2024-11-11,0.24300291930994855
2024-11-12,0.34064218742442043
2024-11-13,0.18904730060879857
2024-11-14,0.18178115792317237
2024-11-18,0.2753767505127303
2024-11-19,0.3457248237482322
2024-11-21,0.3106756601922586
2024-11-22,0.23557627066066433
2024-11-25,0.17105620488196221
2024-11-26,0.17774962142448378
2024-11-27,0.11747669520464916
2024-11-28,0.20106347000493885
2024-11-29,0.26046427466822586
2024-12-02,0.338288196652116
