date,industry,early_radar_score,v3_2_strength,prob_1d,prob_3d,prob_5d,alert_tier,ind_fwd_5d
2025-06-26,Wires & Cables,68.5,69.4,0.15067139709815033,0.12282761957846774,0.13232585363372312,EARLY (Elevated Probability),2.74240133847817
2025-06-27,Wires & Cables,65.5,68.8,0.12347094455863017,0.10866556484289791,0.11704152266101714,EARLY (Elevated Probability),3.259659084768016
2025-06-30,Wires & Cables,66.0,71.7,0.15067139709815033,0.10193528319459262,0.11373802800979908,EARLY (Elevated Probability),1.535262224927084
2025-07-01,Wires & Cables,52.2,70.2,0.12639767583524797,0.09851031436083299,0.09465855161895954,NONE (Neutral),1.1314204517180086
2025-07-02,Wires & Cables,53.8,71.9,0.19575620829094514,0.11519094802729034,0.08628920587004778,NONE (Neutral),1.0219473358683844
2025-07-03,Wires & Cables,56.1,72.5,0.16892955495502104,0.08248051210755471,0.08516006053103407,WATCH (Unusual Precursor),0.7620739343694642
2025-07-04,Wires & Cables,50.3,72.7,0.1994026233351766,0.10958287018603319,0.09597837538501502,NONE (Neutral),-0.09934153790871442
2025-07-07,Wires & Cables,44.6,64.4,0.1741260884581569,0.13009461571312508,0.1399719133444489,NONE (Neutral),0.38304952912843504
2025-07-08,Wires & Cables,37.9,61.6,0.14805317784643762,0.10138766185072141,0.11489299918998798,NONE (Neutral),1.3611964985270633
2025-07-09,Wires & Cables,34.8,57.5,0.14270247793541338,0.0783462191088729,0.0819149512739734,NONE (Neutral),1.4101394285027782
2025-07-10,Wires & Cables,35.8,61.9,0.1993368712391468,0.13501864827626547,0.10941777348344583,NONE (Neutral),0.9972967192108909
2025-07-11,Wires & Cables,28.1,60.7,0.1254233091283342,0.07704497227035381,0.08422501498497431,NONE (Neutral),1.405224615517804
2025-07-14,Wires & Cables,38.0,57.0,0.19073394468852203,0.14093823767890565,0.10246244534751432,NONE (Neutral),1.7401217823246165
2025-07-15,Wires & Cables,31.4,60.1,0.19278830480684106,0.1354983156454279,0.1165968091403597,NONE (Neutral),0.37510506769408064
2025-07-16,Wires & Cables,41.8,63.9,0.16588339998258267,0.08889578358085772,0.09077809217904445,NONE (Neutral),-0.5060256738186425
2025-07-17,Wires & Cables,36.6,65.3,0.16350209035112134,0.08400835345464053,0.09868569572585784,NONE (Neutral),-1.3509346955108816
2025-07-18,Wires & Cables,40.2,69.3,0.11351326072869582,0.11984462335175149,0.1171977246417035,NONE (Neutral),-2.8093780990450536
2025-07-21,Wires & Cables,48.7,64.2,0.14503522119493126,0.07765922815182276,0.07613939420845171,NONE (Neutral),-4.170407975497259
2025-07-22,Wires & Cables,46.0,65.4,0.10820142687603343,0.0811984177489348,0.07419590525488594,NONE (Neutral),-2.541693807457977
2025-07-23,Wires & Cables,34.9,55.8,0.18794870833180335,0.12419668056521341,0.23517390206905797,NONE (Neutral),-1.697942961202267
2025-07-24,Wires & Cables,36.0,51.7,0.13291145507324426,0.10782469109259304,0.2535092475889855,NONE (Neutral),-2.4072981388661185
2025-07-25,Wires & Cables,22.3,40.8,0.12496692671973972,0.10717394440269572,0.10644427475421776,NONE (Neutral),-2.4163691819803974
2025-07-28,Wires & Cables,24.6,37.9,0.11570276121776259,0.08643435231047585,0.08287399092606285,NONE (Neutral),-1.370311905267245
2025-07-29,Wires & Cables,39.9,40.1,0.2016445863302723,0.09942822973018701,0.11028746216668935,NONE (Neutral),-3.0938957175169524
2025-07-30,Wires & Cables,32.7,39.5,0.1794480290204251,0.11129440750401781,0.10858174087760493,NONE (Neutral),-5.120899825339465
2025-07-31,Wires & Cables,29.8,30.4,0.12641499032533507,0.08987577700410096,0.09037571975887183,NONE (Neutral),-4.024455660176989
2025-08-01,Wires & Cables,27.2,24.5,0.12496692671973972,0.0916524657711801,0.09037571975887183,NONE (Neutral),-3.042487265420985
2025-08-04,Wires & Cables,35.6,27.4,0.12863459247352027,0.07321785967762301,0.0812698840931563,NONE (Neutral),-3.036569717250697
2025-08-05,Wires & Cables,21.1,23.0,0.12754420897306856,0.08861625226710994,0.0843410834399266,NONE (Neutral),-2.5045318241362775
2025-08-06,Wires & Cables,22.2,20.4,0.1244383984428837,0.09503027624128861,0.10020260536371221,NONE (Neutral),-0.8637053120393394
2025-08-07,Wires & Cables,30.4,18.1,0.1135519923760541,0.07621235883344522,0.07543333073979021,NONE (Neutral),-0.9903244943477176
2025-08-08,Wires & Cables,28.8,12.6,0.14747812344653385,0.08549700765975453,0.10425267996528127,NONE (Neutral),0.20266470951375304
2025-08-11,Wires & Cables,27.2,16.3,0.17213922197041698,0.10493298647579377,0.10133832903117522,NONE (Neutral),1.0012491806345405
2025-08-12,Wires & Cables,37.0,17.1,0.12794436680370802,0.11035806894840483,0.107259444464657,NONE (Neutral),3.058473525609543
2025-08-13,Wires & Cables,39.4,18.1,0.13827500531543452,0.08529210709050183,0.09317077887410202,NONE (Neutral),3.6767725883612146
2025-08-14,Wires & Cables,41.2,20.5,0.12166822979206601,0.1232156254607837,0.1288613900157229,NONE (Neutral),3.3224707223249696
2025-08-18,Wires & Cables,51.6,22.3,0.12055164135041684,0.11632613669950007,0.10560260546421643,NONE (Neutral),24.96815029140521
2025-08-19,Wires & Cables,53.2,23.9,0.1210747586112578,0.08639656461897299,0.08953968517287135,NONE (Neutral),22.58943507972746
2025-08-20,Wires & Cables,55.0,30.6,0.11874662183387522,0.09069279807765655,0.08953968517287135,WATCH (Unusual Precursor),22.03108310331735
2025-08-21,Wires & Cables,72.1,38.2,0.14365487316022438,0.09540014403480626,0.0986684534119264,EARLY (Elevated Probability),19.985468020757757
2025-08-22,Wires & Cables,55.0,34.5,0.16902057745783453,0.1272182196260885,0.11279202229388688,WATCH (Unusual Precursor),17.780785629404313
2026-07-02,Wires & Cables,34.8,66.6,0.16443528513258188,0.26746869772690907,0.24918495138845836,NONE (Neutral),-1.6246667617873756
2026-07-03,Wires & Cables,30.6,72.1,0.1970707351528085,0.17597660992573685,0.31252003595952355,NONE (Neutral),0.1554062406541606
2026-07-06,Wires & Cables,49.0,73.9,0.14030212498604613,0.11867855759548664,0.2676271171072896,NONE (Neutral),-0.2428175821676485
2026-07-07,Wires & Cables,34.3,66.4,0.2099101923759934,0.15503186528808802,0.1404565172948579,NONE (Neutral),0.185736856555705
2026-07-08,Wires & Cables,36.1,64.9,0.15950049431691588,0.12149082177217115,0.1230210473727669,NONE (Neutral),2.8346691911758666
2026-07-09,Wires & Cables,17.4,76.1,0.13510447928811126,0.09537278273574994,0.0697847210990874,NONE (Neutral),1.9826347097169812
2026-07-10,Wires & Cables,20.4,72.6,0.13510447928811126,0.07970411917838616,0.06785564964952032,NONE (Neutral),-0.7624449848014431
2026-07-13,Wires & Cables,12.5,73.0,0.16109575160982814,0.08570462118725918,0.08683772520058504,NONE (Neutral),-0.43355264985269054
2026-07-14,Wires & Cables,15.9,72.0,0.10023761104385538,0.07537988468399091,0.07353921002138769,NONE (Neutral),0.5873901489275425
2026-07-15,Wires & Cables,9.6,71.0,0.12645282238253078,0.08367007550543412,0.0769481174588737,NONE (Neutral),-0.6101175572798467
2026-07-16,Wires & Cables,10.2,72.0,0.143976050501358,0.10732579245563005,0.0975828674506809,NONE (Neutral),-2.0506353744567987
2026-07-17,Wires & Cables,8.1,71.3,0.10489183535670171,0.08471057995787873,0.0734253480482862,NONE (Neutral),0.07468226268264096
2026-07-20,Wires & Cables,26.6,74.3,0.1373717379674817,0.08701073595536216,0.07973832527477838,NONE (Neutral),1.2790233775161937
2026-07-21,Wires & Cables,17.0,71.0,0.17303865164199728,0.11802086248793206,0.11851096305502855,NONE (Neutral),-1.067497491802419
2026-07-22,Wires & Cables,3.2,69.7,0.11099414000775719,0.08034568554690069,0.0870836216132584,NONE (Neutral),0.8680103791536631
2026-07-23,Wires & Cables,0.4,66.6,0.11099414000775719,0.07385633157997433,0.08441534852261033,NONE (Neutral),1.1606557691675925
2026-07-24,Wires & Cables,7.0,65.3,0.1568606331266362,0.07998224234049837,0.09129025018851777,NONE (Neutral),2.1150885505985966
2026-07-27,Wires & Cables,12.0,72.0,0.16109575160982814,0.08681740729139475,0.09466529813245445,NONE (Neutral),1.7001105649038253
2026-07-28,Wires & Cables,0.4,64.1,0.11099414000775719,0.07385633157997433,0.0857393028875704,NONE (Neutral),4.053710723866485
2026-07-29,Wires & Cables,12.2,68.9,0.13252190181938378,0.08769049351503715,0.08400171964447084,NONE (Neutral),4.655916083966546
2026-07-30,Wires & Cables,40.2,43.1,0.11397156564675827,0.06982407640743928,0.24115054096015126,NONE (Neutral),7.152413998073767
2026-07-31,Wires & Cables,50.4,48.8,0.16125432355529198,0.08241556678642203,0.12742780817121224,NONE (Neutral),5.774370723193903
2026-08-03,Wires & Cables,55.2,57.9,0.1821106429714953,0.11853809617246625,0.15190198895218807,WATCH (Unusual Precursor),5.0881219213734825
2026-08-04,Wires & Cables,58.9,55.1,0.10878505218843942,0.0818164654050703,0.09512625532682699,WATCH (Unusual Precursor),5.625126205437252
2026-08-05,Wires & Cables,58.9,65.1,0.1265820985508966,0.07765922815182276,0.09750943951347153,WATCH (Unusual Precursor),5.930212399277138
2026-08-06,Wires & Cables,71.7,67.2,0.12096963923729871,0.0817508961252316,0.14556341810135334,EARLY (Elevated Probability),4.854055304130056
2026-08-07,Wires & Cables,63.1,66.2,0.12333526050280527,0.08774122920982513,0.12639920895754603,WATCH (Unusual Precursor),3.750740274848939
2026-08-10,Wires & Cables,66.5,65.5,0.13348410099065652,0.0780635590751155,0.10478251281308375,EARLY (Elevated Probability),1.5484071312663277
2026-08-11,Wires & Cables,65.1,71.8,0.14054223619047543,0.09034185368283859,0.10990580459185072,EARLY (Elevated Probability),0.9112345879587257
2026-08-12,Wires & Cables,61.4,66.1,0.15276740940254557,0.08187749294137209,0.10707620456068206,WATCH (Unusual Precursor),-1.339527126978981
2026-08-13,Wires & Cables,48.0,68.6,0.17024716379340155,0.10708641968650962,0.15801181773142794,NONE (Neutral),-1.386023089994213
2026-08-14,Wires & Cables,34.0,64.7,0.10969826177228978,0.084414185403869,0.21768788020385607,NONE (Neutral),-1.0164296357769997
2026-07-02,Zinc & Non-Ferrous Alloys,45.0,14.7,0.12749750179087893,0.12366902325671851,0.12025627420298603,NONE (Neutral),0.4494760030196378
2026-07-03,Zinc & Non-Ferrous Alloys,58.8,46.4,0.20793155004827224,0.14603103675860335,0.15003991060828603,WATCH (Unusual Precursor),1.346759980996237
2026-07-06,Zinc & Non-Ferrous Alloys,58.5,38.2,0.19460235798197056,0.13493551743562027,0.12962061577459574,WATCH (Unusual Precursor),1.292385500526059
2026-07-07,Zinc & Non-Ferrous Alloys,43.4,31.4,0.15124135338453323,0.16406104997328003,0.16659899063649755,NONE (Neutral),0.8921212834625056
2026-07-08,Zinc & Non-Ferrous Alloys,46.6,17.8,0.14276909651959588,0.12975814110258385,0.1492595852521237,NONE (Neutral),2.2350703164932106
2026-07-09,Zinc & Non-Ferrous Alloys,73.9,49.4,0.1482871590276877,0.11523926690796123,0.119145855585345,EARLY (Elevated Probability),0.6191186163348128
2026-07-10,Zinc & Non-Ferrous Alloys,72.8,49.8,0.1891283134731159,0.14834851163042875,0.15657338940468993,EARLY (Elevated Probability),-3.8736900715844613
2026-07-13,Zinc & Non-Ferrous Alloys,55.0,49.3,0.12869440851037806,0.11037063436574605,0.1146032690730915,WATCH (Unusual Precursor),-3.1840769304982652
2026-07-14,Zinc & Non-Ferrous Alloys,52.8,47.9,0.15073359135894454,0.17295933882393746,0.151526588968382,NONE (Neutral),-1.1308220031340288
2026-07-15,Zinc & Non-Ferrous Alloys,54.8,46.6,0.1455540053962487,0.13292899928271093,0.12316435001878574,NONE (Neutral),-1.0571289474666035
2026-07-16,Zinc & Non-Ferrous Alloys,45.3,47.6,0.1420572464840937,0.14645227746117476,0.1496568852988311,NONE (Neutral),-1.4189068565773977
2026-07-17,Zinc & Non-Ferrous Alloys,32.3,46.8,0.1510335524776261,0.15836977525305954,0.13694336717370054,NONE (Neutral),1.1732212607175785
2026-07-20,Zinc & Non-Ferrous Alloys,40.0,47.1,0.20150296535018455,0.12917703705027794,0.12850297413514394,NONE (Neutral),1.2809474025810919
2026-07-21,Zinc & Non-Ferrous Alloys,44.0,47.2,0.19076469360723428,0.12917703705027794,0.13391806346568372,NONE (Neutral),-1.727016051723067
2026-07-22,Zinc & Non-Ferrous Alloys,27.2,33.6,0.20281333637348428,0.13876455547098118,0.14134165404290225,NONE (Neutral),-1.134128310327327
2026-07-23,Zinc & Non-Ferrous Alloys,23.0,27.2,0.13268188022194805,0.11084508738777805,0.1194648164958045,NONE (Neutral),-0.3649595418415409
2026-07-24,Zinc & Non-Ferrous Alloys,40.6,26.8,0.1660547582921052,0.12313752942476569,0.12879266382377633,NONE (Neutral),-0.3451587003264843
2026-07-27,Zinc & Non-Ferrous Alloys,32.0,33.4,0.18708867357515493,0.1733860909768573,0.16341973492484524,NONE (Neutral),0.7925634193866804
2026-07-28,Zinc & Non-Ferrous Alloys,24.0,29.6,0.1499355272475676,0.16120065145745321,0.17125965169262278,NONE (Neutral),-0.3896395933479567
2026-07-29,Zinc & Non-Ferrous Alloys,37.6,31.1,0.18255386012197275,0.12793907003713123,0.13703993192068525,NONE (Neutral),0.49548380598420694
2026-07-30,Zinc & Non-Ferrous Alloys,40.8,43.1,0.1248598969395214,0.11716275666892526,0.12074856045536751,NONE (Neutral),-0.2863600119083557
2026-07-31,Zinc & Non-Ferrous Alloys,64.0,50.0,0.1542931855135827,0.10142284227594467,0.10108267215265707,WATCH (Unusual Precursor),-0.85813393137659
2026-08-03,Zinc & Non-Ferrous Alloys,64.2,52.0,0.18462869705559276,0.12667905543144126,0.10568626798788411,WATCH (Unusual Precursor),-3.1595175896590173
2026-08-04,Zinc & Non-Ferrous Alloys,48.0,21.3,0.14773527271186251,0.10768663379745733,0.11167805910605322,NONE (Neutral),-0.8011945352150376
2026-08-05,Zinc & Non-Ferrous Alloys,50.2,24.1,0.19216856974175087,0.12052220036396569,0.12330334355957874,NONE (Neutral),-0.6733048564386014
2026-08-06,Zinc & Non-Ferrous Alloys,30.8,28.1,0.1625695503648629,0.1423295283044096,0.16375670266756642,NONE (Neutral),-1.1220203404444051
2026-08-07,Zinc & Non-Ferrous Alloys,35.0,25.9,0.1538851328495613,0.09933593695287402,0.11309402240598695,NONE (Neutral),-3.213555874336811
2026-08-10,Zinc & Non-Ferrous Alloys,36.5,39.5,0.12492525459034615,0.10128499395904199,0.08275362219657151,NONE (Neutral),-1.5890754057317258
2026-08-11,Zinc & Non-Ferrous Alloys,53.0,34.2,0.10829924580811119,0.09127668176032759,0.08894345873358275,NONE (Neutral),-1.4145096183310346
2026-08-12,Zinc & Non-Ferrous Alloys,51.7,35.6,0.15262043112979953,0.10031112624409212,0.1113389129879626,NONE (Neutral),-3.68680725936728
2026-08-13,Zinc & Non-Ferrous Alloys,42.8,34.8,0.11705011641437577,0.10407224073166572,0.09895274397530403,NONE (Neutral),-0.8834370909616274
2026-08-14,Zinc & Non-Ferrous Alloys,39.3,34.5,0.14494120561807114,0.14312666295075172,0.13249168394431116,NONE (Neutral),2.898131506563093
