date,ensemble_dispersion,model_agreement_score
2025-04-07,0.6996089784175769,89.5
2025-04-08,4.230631301680525,36.5
2025-04-09,1.3609031403843634,79.6
2025-04-11,1.9171691526148493,71.2
2025-04-15,0.6299278695682171,90.6
2025-04-16,0.7265690558112297,89.1
2025-04-17,0.31042779395594544,95.3
2025-04-21,0.8218782139898487,87.7
2025-04-22,0.5411558744030592,91.9
2025-02-18,1.5640668117584955,76.5
2025-02-19,1.7299031034293912,74.1
2025-02-20,1.6492393979466617,75.3
2025-02-21,1.6699995031056418,75.0
2025-02-24,1.8992183073866655,71.5
2025-02-25,1.499167235607164,77.5
2025-02-27,1.3373691298822383,79.9
2025-02-28,1.3656001325101161,79.5
2025-03-03,1.7120118304204355,74.3
2025-03-04,1.6934530653986999,74.6
2025-03-05,1.514827583891454,77.3
2025-03-06,1.8315719266802377,72.5
2025-03-07,1.1515707034579932,82.7
2025-03-10,1.7198272270081838,74.2
2025-03-11,1.8159264061079898,72.8
2025-03-12,1.7224034619139166,74.2
2025-03-13,1.7727984216991806,73.4
2025-03-17,1.6266468844785615,75.6
2025-03-18,4.042487639466845,39.4
2025-03-19,1.5682113187866826,76.5
2025-03-20,0.945350743486241,85.8
2025-03-21,1.3008903015982218,80.5
2025-03-24,0.6256262081751078,90.6
2025-03-25,0.27699147292639553,95.8
2025-03-26,0.7996729354754935,88.0
2025-03-27,1.0728721833460908,83.9
2025-03-28,1.2789806291921726,80.8
2025-04-01,0.9361094493091858,86.0
2025-04-02,0.6760109183893273,89.9
2025-04-03,0.6554676725571046,90.2
2025-04-04,1.0426889377634645,84.4
2025-04-07,0.5824017954309725,91.3
2025-04-08,4.498632481247735,32.5
2025-04-09,1.1398711544653481,82.9
2025-04-11,1.3835858317536596,79.2
2025-04-15,0.2448414306758547,96.3
2025-04-16,0.42794444027000283,93.6
2025-04-17,0.854917655567977,87.2
2025-04-21,1.4323579723796918,78.5
2025-04-22,0.6587028310380246,90.1
2025-02-18,1.270257395891896,80.9
2025-02-19,1.2760861946421311,80.9
2025-02-20,1.2055362355050752,81.9
2025-02-21,1.125964561027177,83.1
2025-02-24,2.0798004532557868,68.8
2025-02-25,1.1621317631135364,82.6
2025-02-27,1.2079373666012208,81.9
2025-02-28,1.333323303496732,80.0
2025-03-03,1.2279843014711902,81.6
2025-03-04,1.3698159441121345,79.5
2025-03-05,1.2968428072078728,80.5
2025-03-06,1.2707076090258895,80.9
2025-03-07,2.204320980601281,66.9
2025-03-10,0.9998529025119072,85.0
2025-03-11,1.0889962678110705,83.7
2025-03-12,0.8260077552302815,87.6
2025-03-13,0.7805325532623304,88.3
2025-03-17,0.7717509706249525,88.4
2025-03-18,2.935249249114164,56.0
2025-03-19,1.383933442873919,79.2
2025-03-20,1.2350067176249337,81.5
2025-03-21,0.9744110481808372,85.4
2025-03-24,1.0440638559039677,84.3
2025-03-25,0.934066447287317,86.0
2025-03-26,0.8951415227302625,86.6
2025-03-27,1.1866962615064982,82.2
2025-03-28,1.5274909457065928,77.1
2025-04-01,1.3225928322847413,80.2
2025-04-02,1.1785633301866119,82.3
2025-04-03,1.2647329269114236,81.0
2025-04-04,0.8563099029998265,87.2
2025-04-07,0.8866797933811835,86.7
2025-04-08,4.428338416243759,33.6
2025-04-09,1.7653286066010303,73.5
2025-04-11,1.4768281331116582,77.8
2025-04-15,0.34380425696160666,94.8
2025-04-16,0.9313638379605752,86.0
2025-04-17,1.0073850012009633,84.9
2025-04-21,1.229922317921249,81.6
2025-04-22,0.40409569759194097,93.9
2025-02-18,1.1640774347711935,82.5
2025-02-19,1.5961399785363437,76.1
2025-02-20,1.7803729663712036,73.3
2025-02-21,1.5357113005714391,77.0
2025-02-24,2.10648213411416,68.4
2025-02-25,1.7463536095717,73.8
2025-02-27,1.6153050075844213,75.8
2025-02-28,1.0921478393783333,83.6
2025-03-03,1.3469768332440333,79.8
2025-03-04,0.8676920212349333,87.0
2025-03-05,0.864105857862159,87.0
2025-03-06,2.150676025627486,67.7
2025-03-07,1.7535184649297648,73.7
2025-03-10,0.9390519161483961,85.9
2025-03-11,1.6823299026892218,74.8
2025-03-12,1.7126620979422522,74.3
2025-03-13,1.1650742240853644,82.5
2025-03-17,1.081384156661933,83.8
2025-03-18,3.038458731750402,54.4
2025-03-19,1.7904429796832262,73.1
2025-03-20,2.2751497401563454,65.9
2025-03-21,1.34829478889977,79.8
2025-03-24,0.3306920215225127,95.0
2025-03-25,1.7617801051831583,73.6
2025-03-26,0.6836286544999228,89.7
2025-03-27,1.0357025807774307,84.5
2025-03-28,1.3050640029936298,80.4
2025-04-01,0.72239323839486,89.2
2025-04-02,1.4184983499073964,78.7
2025-04-03,0.8069885715347096,87.9
2025-04-04,1.3383979370563164,79.9
2025-04-07,1.321675354245637,80.2
2025-04-08,2.3500082927838988,64.7
2025-04-09,1.9380957359513997,70.9
2025-04-11,0.8547872636584553,87.2
2025-04-15,0.5726127568226471,91.4
2025-04-16,0.7435149076558466,88.8
2025-04-17,0.7674950360187139,88.5
2025-04-21,0.6455424101636815,90.3
2025-04-22,0.8494331952956697,87.3
2025-02-18,1.1867293374415548,82.2
2025-02-19,1.7769610040206572,73.3
2025-02-20,1.9017267720840152,71.5
2025-02-21,1.9764751956560431,70.4
2025-02-24,1.889819026282136,71.7
2025-02-25,1.9693478232685795,70.5
2025-02-27,1.155646489406365,82.7
2025-02-28,1.2678822070337255,81.0
2025-03-03,1.0277551231153337,84.6
2025-03-04,1.037770459404499,84.4
2025-03-05,1.3035983637899595,80.4
2025-03-06,1.9992523834308156,70.0
2025-03-07,1.8843160935989114,71.7
2025-03-10,1.5959830179569539,76.1
2025-03-11,1.0905431245453756,83.6
2025-03-12,0.9506855266213091,85.7
2025-03-13,1.0455777169603948,84.3
2025-03-17,1.021724703568118,84.7
2025-03-18,2.715066159532428,59.3
2025-03-19,1.98206190402334,70.3
2025-03-20,1.9307418485239773,71.0
2025-03-21,2.309814712044867,65.4
2025-03-24,2.2002557823878113,67.0
2025-03-25,1.3428016332696104,79.9
2025-03-26,1.4488974324624493,78.3
2025-03-27,0.6824774475178605,89.8
2025-03-28,1.3329542287973222,80.0
2025-04-01,1.416208745449332,78.8
2025-04-02,1.8664567730296096,72.0
2025-04-03,2.5512452430413273,61.7
2025-04-04,0.5561253149729919,91.7
2025-04-07,1.3891133482979152,79.2
2025-04-08,2.5243352727468666,62.1
2025-04-09,1.7157020534227303,74.3
2025-04-11,1.251097737941597,81.2
2025-04-15,1.4923476409073102,77.6
2025-04-16,2.169168362299231,67.5
2025-04-17,1.7094457569438206,74.4
2025-04-21,1.6463800902527872,75.3
2025-04-22,1.0557719204915927,84.2
2025-02-18,1.1885588079865934,82.2
2025-02-19,1.5426727472792765,76.9
2025-02-20,1.6334059581209073,75.5
2025-02-21,1.4028382627213045,79.0
2025-02-24,1.8161954547317825,72.8
2025-02-25,1.4931154462625584,77.6
2025-02-27,2.4285767442909045,63.6
2025-02-28,2.1482231134701815,67.8
2025-03-03,1.7877270515958283,73.2
2025-03-04,1.9574482899752372,70.6
2025-03-05,1.374178760654994,79.4
2025-03-06,1.5240884505814438,77.1
2025-03-07,1.3535834706809708,79.7
2025-03-10,1.1875951246724052,82.2
2025-03-11,1.6282076293469911,75.6
2025-03-12,1.1348447922270046,83.0
2025-03-13,1.213815205801559,81.8
2025-03-17,1.3725700555245717,79.4
2025-03-18,2.536276105601853,62.0
2025-03-19,1.4609359567091862,78.1
2025-03-20,1.268794899948618,81.0
2025-03-21,0.7216600392091072,89.2
2025-03-24,0.2360229105035914,96.5
2025-03-25,0.7587867706830147,88.6
2025-03-26,1.3914366766621968,79.1
2025-03-27,1.3827407368254083,79.3
2025-03-28,1.2032980815515768,82.0
2025-04-01,0.3248390993046566,95.1
2025-04-02,0.7172635045640355,89.2
2025-04-03,0.5491706429689218,91.8
2025-04-04,1.2483963777060527,81.3
2025-04-07,1.4941071968758524,77.6
2025-04-08,3.578828881774799,46.3
2025-04-09,1.607554198441673,75.9
2025-04-11,0.8234146651316216,87.6
2025-04-15,0.41241990901348413,93.8
2025-04-16,0.4014496093220559,94.0
2025-04-17,1.2128288109648577,81.8
2025-04-21,0.6980623769223936,89.5
2025-04-22,1.0150401194349943,84.8
2025-02-18,1.2659228780483802,81.0
2025-02-19,1.313294760519462,80.3
2025-02-20,1.132943134855711,83.0
2025-02-21,1.4371271932554313,78.4
2025-02-24,1.1889426245447952,82.2
2025-02-25,1.542489894555672,76.9
2025-02-27,1.056890284213539,84.1
2025-02-28,1.3441101253926826,79.8
2025-03-03,1.7639702802620818,73.5
2025-03-04,1.741159570781572,73.9
2025-03-05,1.307817791867332,80.4
2025-03-06,1.8339916628560275,72.5
2025-03-07,1.3693704550388996,79.5
2025-03-10,1.9260158176474165,71.1
2025-03-11,1.590132369255691,76.1
2025-03-12,1.709428951911827,74.4
2025-03-13,1.66140425499826,75.1
2025-03-17,1.026788145528497,84.6
2025-03-18,3.4637306947833717,48.0
2025-03-19,1.002321033177368,85.0
2025-03-20,1.8393636378753444,72.4
2025-03-21,1.7960538456252293,73.1
2025-03-24,2.0537905839165487,69.2
2025-03-25,0.7895430392765238,88.2
2025-03-26,1.134924899665821,83.0
2025-03-27,1.2095936491846306,81.9
2025-03-28,1.0979449643152246,83.5
2025-04-01,0.24530679327718427,96.3
2025-04-02,0.682564357215015,89.8
2025-04-03,0.7607295693694047,88.6
2025-04-04,0.9091954207683028,86.4
2025-04-07,1.748342605531764,73.8
2025-04-08,4.422268367167178,33.7
2025-04-09,1.974898940940023,70.4
2025-04-11,1.1186349162441087,83.2
2025-04-15,0.7574006286343972,88.6
2025-04-16,0.7485029108152145,88.8
2025-04-17,1.2622807747676401,81.1
2025-04-21,1.2121879160382454,81.8
2025-04-22,1.4689323243144163,78.0
2025-02-18,1.7767215693917802,73.3
2025-02-19,1.5321852052006482,77.0
2025-02-20,1.929191164658443,71.1
2025-02-21,2.0922051880058907,68.6
2025-02-24,1.9618280772424845,70.6
2025-02-25,1.8950740340033976,71.6
2025-02-27,2.310477323468258,65.3
2025-02-28,2.00722405849033,69.9
2025-03-03,1.7684083982077312,73.5
2025-03-04,2.118600947163198,68.2
2025-03-05,1.858337309965544,72.1
2025-03-06,2.126434576310918,68.1
2025-03-07,1.0465574951615644,84.3
2025-03-10,2.2444335075382713,66.3
2025-03-11,2.278562596499372,65.8
2025-03-12,1.9491768855003293,70.8
2025-03-13,1.9348659968323227,71.0
2025-03-17,1.5214117130239606,77.2
2025-03-18,4.08522422926485,38.7
2025-03-19,1.4342326217014778,78.5
2025-03-20,1.0972537362221972,83.5
2025-03-21,1.161019988715481,82.6
2025-03-24,0.4349896836469797,93.5
2025-03-25,0.6252058680128528,90.6
2025-03-26,1.0163258556808552,84.8
2025-03-27,0.8228582283262494,87.7
2025-03-28,0.9543493812071826,85.7
2025-04-01,0.7531355608458451,88.7
2025-04-02,0.5089541040832141,92.4
2025-04-03,1.009218904097857,84.9
2025-04-04,1.0693126073543482,84.0
2025-04-07,0.9133815704229818,86.3
2025-04-08,4.347146941140171,34.8
2025-04-09,1.277920150204191,80.8
2025-04-11,1.3233118883507826,80.2
2025-04-15,0.5066177387636577,92.4
2025-04-16,1.585979975740965,76.2
2025-04-17,1.1117536349618407,83.3
2025-04-21,0.6620129126314984,90.1
2025-04-22,0.5514233105781128,91.7
2025-02-18,1.5657408188509072,76.5
2025-02-19,1.058347807422748,84.1
2025-02-20,0.7864995826586493,88.2
2025-02-21,1.592374675350649,76.1
2025-02-24,1.6707457833636066,74.9
2025-02-25,1.7592448620772114,73.6
2025-02-27,1.3912919585607924,79.1
2025-02-28,1.332208110374718,80.0
2025-03-03,0.8157039753581102,87.8
2025-03-04,0.9507553937566618,85.7
2025-03-05,1.095290580782616,83.6
2025-03-06,1.8505567222236343,72.2
2025-03-07,1.7071797089385328,74.4
2025-03-10,1.4712780206874612,77.9
2025-03-11,1.5275247110432284,77.1
2025-03-12,1.5113657423796385,77.3
2025-03-13,1.4136481259885996,78.8
2025-03-17,1.3742190678002766,79.4
2025-03-18,2.404514870541047,63.9
2025-03-19,2.2840747265777055,65.7
2025-03-20,1.9340976426990895,71.0
2025-03-21,2.227272814939978,66.6
2025-03-24,2.4928833943839845,62.6
2025-03-25,1.4984004763317396,77.5
2025-03-26,1.1376439457242387,82.9
2025-03-27,0.7209668526596611,89.2
2025-03-28,1.190440980608275,82.1
2025-04-01,1.650442039073676,75.2
2025-04-02,2.7693651395275958,58.5
2025-04-03,1.9660800167782002,70.5
2025-04-04,0.8223836187075436,87.7
2025-04-07,1.939420799008885,70.9
2025-04-08,2.87370641822634,56.9
2025-04-09,2.344961497200584,64.8
2025-04-11,0.9048280975776056,86.4
2025-04-15,0.8961118087974556,86.6
2025-04-16,1.1190868592428638,83.2
2025-04-17,0.6878708997380854,89.7
2025-04-21,0.9087461438761525,86.4
2025-04-22,0.8769824348300724,86.8
2025-02-18,1.5814025016050615,76.3
2025-02-19,1.626894193448598,75.6
2025-02-20,1.605618224405984,75.9
2025-02-21,1.6521043711236163,75.2
2025-02-24,1.629910057303782,75.6
2025-02-25,1.8785738428485552,71.8
2025-02-27,1.6055389842413461,75.9
2025-02-28,1.7894040475528552,73.2
2025-03-03,1.733292666513789,74.0
2025-03-04,1.6928251682041064,74.6
2025-03-05,1.7001949032775219,74.5
2025-03-06,1.862941377592303,72.1
2025-03-07,1.381536577726803,79.3
2025-03-10,1.5233767983804911,77.1
2025-03-11,1.4962234200675064,77.6
2025-03-12,1.5019650867424263,77.5
2025-03-13,1.4971756588263563,77.5
2025-03-17,1.4481728974307442,78.3
2025-03-18,3.838298510296087,42.4
2025-03-19,1.3266209861168738,80.1
2025-03-20,1.0996194770519971,83.5
2025-03-21,0.34072730768959253,94.9
2025-03-24,0.48001134952857966,92.8
2025-03-25,0.8587866732581191,87.1
2025-03-26,1.137718926624771,82.9
2025-03-27,1.6249625127205538,75.6
2025-03-28,1.2297595142831441,81.6
2025-04-01,0.48414814786283755,92.7
2025-04-02,0.5223513263685621,92.2
2025-04-03,0.698023962574183,89.5
2025-04-04,1.0875774469614887,83.7
2025-04-07,0.892511545815302,86.6
2025-04-08,4.344093768574658,34.8
2025-04-09,1.557802143963994,76.6
2025-04-11,1.181837398528634,82.3
2025-04-15,0.5551605545133079,91.7
2025-04-16,0.8894234170971812,86.7
2025-04-17,0.7707978689074402,88.4
2025-04-21,0.7435013340546395,88.8
2025-04-22,0.9767466280392672,85.3
2025-02-18,1.7768120216372847,73.3
2025-02-19,1.706094644991172,74.4
2025-02-20,1.953682316880026,70.7
2025-02-21,2.528788356226253,62.1
2025-02-24,1.5902027331499469,76.1
2025-02-25,1.4400433880551329,78.4
2025-02-27,1.764677086201147,73.5
2025-02-28,1.464377581029579,78.0
2025-03-03,1.8312798698242814,72.5
2025-03-04,1.9240190412806737,71.1
2025-03-05,1.8183512275036038,72.7
2025-03-06,1.5455293545394073,76.8
2025-03-07,1.955933519283724,70.7
2025-03-10,2.167878874223359,67.5
2025-03-11,1.7832986392550882,73.3
2025-03-12,1.4701669625341498,77.9
2025-03-13,2.042075239444436,69.4
2025-03-17,2.416536188796504,63.8
2025-03-18,3.673226666580452,44.9
2025-03-19,1.6938359874196358,74.6
2025-03-20,0.985853788642272,85.2
2025-03-21,1.476548542791392,77.9
2025-03-24,0.5662028156807978,91.5
2025-03-25,1.1831223523986971,82.3
2025-03-26,1.4470160683200544,78.3
2025-03-27,1.3770038378241116,79.3
2025-03-28,1.5139658544960117,77.3
2025-04-01,0.3813557696049203,94.3
2025-04-02,0.3534043009246214,94.7
2025-04-03,0.3393827463691781,94.9
2025-04-04,1.409081690099818,78.9
2025-04-07,0.8542668854036269,87.2
2025-04-08,4.086792450058664,38.7
2025-04-09,1.5613392581742684,76.6
2025-04-11,1.173467725191138,82.4
2025-04-15,0.23037985900704547,96.5
2025-04-16,0.8639352194941642,87.0
2025-04-17,0.7044685224698237,89.4
2025-04-21,1.1279641814712227,83.1
2025-04-22,0.5776335876366065,91.3
2025-02-18,1.1057625683310153,83.4
2025-02-19,1.9998165447048042,70.0
2025-02-20,1.9653678350991444,70.5
2025-02-21,1.835682417639189,72.5
2025-02-24,1.810691260569099,72.8
2025-02-25,1.3840408978475378,79.2
2025-02-27,1.844903739937351,72.3
2025-02-28,1.6753076856359246,74.9
2025-03-03,1.6735352867522475,74.9
2025-03-04,1.5718431258881056,76.4
2025-03-05,1.6336910185860831,75.5
2025-03-06,1.4073974484374983,78.9
2025-03-07,1.8854804383123793,71.7
2025-03-10,1.4369260794724892,78.4
2025-03-11,1.1967156841464657,82.0
2025-03-12,0.9716389113441083,85.4
2025-03-13,1.3535290181807145,79.7
2025-03-17,1.4685804232787028,78.0
2025-03-18,3.668128350983796,45.0
2025-03-19,1.0799538242237705,83.8
2025-03-20,0.9227426942842809,86.2
2025-03-21,1.574202361707767,76.4
2025-03-24,1.932424050814719,71.0
2025-03-25,1.587360198464923,76.2
2025-03-26,2.2335418068032267,66.5
2025-03-27,1.6580733183202045,75.1
2025-03-28,1.3235637801489013,80.1
2025-04-01,1.8555349090050421,72.2
2025-04-02,1.3541407426542227,79.7
2025-04-03,1.2948410348513666,80.6
2025-04-04,1.1753835880551362,82.4
2025-04-07,1.9468778140908873,70.8
2025-04-08,5.499378381781598,25.0
2025-04-09,3.9679062904747058,40.5
2025-04-11,2.2377510370287093,66.4
2025-04-15,1.3016136054062548,80.5
2025-04-16,0.7065610530994137,89.4
2025-04-17,0.7819206104186328,88.3
2025-04-21,0.35158507222448465,94.7
2025-04-22,0.7042103683765062,89.4
2025-02-18,1.0948455335901592,83.6
2025-02-19,1.3563558201002868,79.7
2025-02-20,0.9376509903896928,85.9
2025-02-21,1.1087668178647005,83.4
2025-02-24,1.1462673858611407,82.8
2025-02-25,1.3135038235780827,80.3
2025-02-27,1.4639753132228497,78.0
2025-02-28,1.9377840982801908,70.9
2025-03-03,1.3630539833303166,79.6
2025-03-04,1.5727419015365383,76.4
2025-03-05,1.383656254327345,79.2
2025-03-06,2.0438576757623608,69.3
2025-03-07,1.2333852589179224,81.5
2025-03-10,1.7939906121778575,73.1
2025-03-11,1.869592638363185,72.0
2025-03-12,1.7683287830435983,73.5
2025-03-13,2.0823486257407393,68.8
2025-03-17,1.7177791955088069,74.2
2025-03-18,3.810089920173363,42.8
2025-03-19,1.3284438389001916,80.1
2025-03-20,1.0277969130277673,84.6
2025-03-21,0.7842527789593815,88.2
2025-03-24,0.43164519516630984,93.5
2025-03-25,0.7642278212094622,88.5
2025-03-26,0.9533455365848972,85.7
2025-03-27,1.1384024215274775,82.9
2025-03-28,1.624425991266758,75.6
2025-04-01,1.0009754269788584,85.0
2025-04-02,1.2587287936317377,81.1
2025-04-03,0.8928325677520128,86.6
2025-04-04,1.1144356175050025,83.3
2025-04-07,0.856373459212026,87.2
2025-04-08,4.74347466392404,28.8
2025-04-09,1.8623546775925242,72.1
2025-04-11,1.3461035429376098,79.8
2025-04-15,1.1368480357205486,82.9
2025-04-16,0.37515744624664304,94.4
2025-04-17,0.272409562189699,95.9
2025-04-21,0.41153099530096865,93.8
2025-04-22,0.3107285243544551,95.3
2025-02-18,1.6577847532774281,75.1
2025-02-19,1.6101479905844858,75.8
2025-02-20,1.850376183001469,72.2
2025-02-21,1.74894396393189,73.8
2025-02-24,1.7218343917749608,74.2
2025-02-25,1.522157670885443,77.2
2025-02-27,1.5279612689755575,77.1
2025-02-28,1.3116559001318309,80.3
2025-03-03,1.2799190542707293,80.8
2025-03-04,1.5305391959614971,77.0
2025-03-05,1.508013397796544,77.4
2025-03-06,1.8940046349366824,71.6
2025-03-07,1.5898247684336178,76.2
2025-03-10,1.8402900615419715,72.4
2025-03-11,1.6101257378040599,75.8
2025-03-12,1.1341445857318362,83.0
2025-03-13,1.2327189775573175,81.5
2025-03-17,1.1861194081533322,82.2
2025-03-18,3.7538857418655445,43.7
2025-03-19,1.18460070973845,82.2
2025-03-20,0.8660341672878147,87.0
2025-03-21,0.7315742696719943,89.0
2025-03-24,0.2889966246984483,95.7
2025-03-25,0.585740428281623,91.2
2025-03-26,1.1277651514306812,83.1
2025-03-27,1.0241446940739853,84.6
2025-03-28,0.9000204033031015,86.5
2025-04-01,0.7311677297075847,89.0
2025-04-02,1.1028641650942919,83.5
2025-04-03,0.676479628006491,89.9
2025-04-04,1.1661820777268905,82.5
2025-04-07,0.8430667751018684,87.4
2025-04-08,4.340708306203956,34.9
2025-04-09,1.721103483813655,74.2
2025-04-11,1.4409405918577955,78.4
2025-04-15,0.5404112136517324,91.9
2025-04-16,0.9780044770606688,85.3
2025-04-17,0.4849391739308985,92.7
2025-04-21,0.7406626655234805,88.9
2025-04-22,0.6164313956898534,90.8
2025-02-18,1.8913045085680698,71.6
2025-02-19,1.7037984363719814,74.4
2025-02-20,1.4056907747323393,78.9
2025-02-21,1.3909001627542916,79.1
2025-02-24,1.474143064605837,77.9
2025-02-25,1.4032942357195035,79.0
2025-02-27,1.4107021694101887,78.8
2025-02-28,1.764063197947924,73.5
2025-03-03,1.390478508201646,79.1
2025-03-04,1.5276654649440802,77.1
2025-03-05,1.7269710000438996,74.1
2025-03-06,2.004129360160394,69.9
2025-03-07,1.1351200445546417,83.0
2025-03-10,2.0210377964403805,69.7
2025-03-11,1.5991181805971617,76.0
2025-03-12,1.422666939730436,78.7
2025-03-13,1.4595145245635524,78.1
2025-03-17,1.412503530508962,78.8
2025-03-18,4.0931946987425905,38.6
2025-03-19,1.1991957221768514,82.0
2025-03-20,0.7990095173106001,88.0
2025-03-21,1.0524562006271625,84.2
2025-03-24,0.7131727162105284,89.3
2025-03-25,1.0516252362430267,84.2
2025-03-26,1.1051991862846462,83.4
2025-03-27,0.8919583851468467,86.6
2025-03-28,1.3249736759749047,80.1
2025-04-01,0.7757460585972149,88.4
2025-04-02,0.800699296030308,88.0
2025-04-03,1.0073107840731172,84.9
2025-04-04,0.9991966242583703,85.0
2025-04-07,0.8358297404518751,87.5
2025-04-08,4.233130674198823,36.5
2025-04-09,1.132415249045695,83.0
2025-04-11,1.081286243695021,83.8
2025-04-15,0.5625542049823754,91.6
2025-04-16,1.3805809016337067,79.3
2025-04-17,0.7576739595240416,88.6
2025-04-21,1.0187868538286973,84.7
2025-04-22,0.7185391124742239,89.2
2025-02-18,1.4782994141023733,77.8
2025-02-19,1.3036717663360542,80.4
2025-02-20,1.3089912554581797,80.4
2025-02-21,1.3381388250327932,79.9
2025-02-24,1.481249838218298,77.8
2025-02-25,1.145869671263624,82.8
2025-02-27,1.6267082373619288,75.6
2025-02-28,1.6355565864665593,75.5
2025-03-03,1.0403208373871562,84.4
2025-03-04,1.2392237430378368,81.4
2025-03-05,1.4886403696045822,77.7
2025-03-06,2.0194863571290407,69.7
2025-03-07,1.1067908409913938,83.4
2025-03-10,1.8719767651748864,71.9
2025-03-11,1.842853349418102,72.4
2025-03-12,1.7134637910223423,74.3
2025-03-13,2.2376096393675917,66.4
2025-03-17,2.080708033141667,68.8
2025-03-18,3.8256171974235964,42.6
2025-03-19,1.6321351309450782,75.5
2025-03-20,1.099708657551832,83.5
2025-03-21,1.1190585297106417,83.2
2025-03-24,0.3086130068384378,95.4
2025-03-25,0.9899491636503847,85.2
2025-03-26,1.2908981181448698,80.6
2025-03-27,1.3066210241663156,80.4
2025-03-28,1.8947026939997231,71.6
2025-04-01,0.47047517303322,92.9
2025-04-02,0.30936685907575595,95.4
2025-04-03,0.7224547912573177,89.2
2025-04-04,1.543713609207494,76.8
2025-04-07,0.6672027174540714,90.0
2025-04-08,4.209505083342221,36.9
2025-04-09,2.0136934386600545,69.8
2025-04-11,2.1869847625576364,67.2
2025-04-15,0.4482945898745339,93.3
2025-04-16,0.9478867264548094,85.8
2025-04-17,0.9595820218644736,85.6
2025-04-21,1.2615311746162874,81.1
2025-04-22,1.0596741319598357,84.1
2025-02-18,1.473368921189715,77.9
2025-02-19,1.3613714765978182,79.6
2025-02-20,1.5443840889072142,76.8
2025-02-21,1.0722200364366166,83.9
2025-02-24,1.2648481344112665,81.0
2025-02-25,1.4479130106291158,78.3
2025-02-27,1.447673570495332,78.3
2025-02-28,1.54221921821868,76.9
2025-03-03,1.6068351040378128,75.9
2025-03-04,1.735681527520193,74.0
2025-03-05,1.2111909829040637,81.8
2025-03-06,1.4542779103514756,78.2
2025-03-07,1.3463984679904824,79.8
2025-03-10,1.2199646590242192,81.7
2025-03-11,1.2333695783261587,81.5
2025-03-12,0.9811885492900858,85.3
2025-03-13,1.335846834318247,80.0
2025-03-17,1.304429046457278,80.4
2025-03-18,3.422171642512208,48.7
2025-03-19,1.1517451556488933,82.7
2025-03-20,0.8118351333539815,87.8
2025-03-21,0.6460437502519674,90.3
2025-03-24,0.6699142288714264,90.0
2025-03-25,0.6205266942966721,90.7
2025-03-26,1.1629453998534311,82.6
2025-03-27,0.9623844337174925,85.6
2025-03-28,1.0086163963609416,84.9
2025-04-01,0.5447463715170091,91.8
2025-04-02,0.9650734602998436,85.5
2025-04-03,0.5783180197562731,91.3
2025-04-04,0.9757241165557519,85.4
2025-04-07,0.9926567428284336,85.1
2025-04-08,4.439106761632926,33.4
2025-04-09,1.7473634174424277,73.8
2025-04-11,1.5429177634009545,76.9
2025-04-15,0.2796501528319769,95.8
2025-04-16,1.1158424223224315,83.3
2025-04-17,0.28484152136130253,95.7
2025-04-21,0.559305071623686,91.6
2025-04-22,0.38357232242889644,94.2
2025-02-18,1.1056998795795208,83.4
2025-02-19,1.194624133977252,82.1
2025-02-20,1.3151697636264463,80.3
2025-02-21,1.2270146433026248,81.6
2025-02-24,1.2262312433655818,81.6
2025-02-25,1.2375380947462398,81.4
2025-02-27,1.339236199268841,79.9
2025-02-28,1.1273360707354834,83.1
2025-03-03,1.275370600339625,80.9
2025-03-04,1.515661944686315,77.3
2025-03-05,1.2983593532021864,80.5
2025-03-06,1.617971834447849,75.7
2025-03-07,1.7159278648647405,74.3
2025-03-10,0.9896937311455904,85.2
2025-03-11,1.5152335107522923,77.3
2025-03-12,1.0243036671481267,84.6
2025-03-13,1.6320868227767693,75.5
2025-03-17,1.573339672443095,76.4
2025-03-18,3.908654121528856,41.4
2025-03-19,1.8536683968730299,72.2
2025-03-20,1.1595663453087988,82.6
2025-03-21,0.46181175745001224,93.1
2025-03-24,0.2594820212394272,96.1
2025-03-25,0.6748710319092454,89.9
2025-03-26,1.099468863958995,83.5
2025-03-27,0.908688455446137,86.4
2025-03-28,0.827113427429374,87.6
2025-04-01,0.3758451609491765,94.4
2025-04-02,1.2606033022385663,81.1
2025-04-03,1.4915876524156773,77.6
2025-04-04,0.7619447837543674,88.6
2025-04-07,0.6587932463959351,90.1
2025-04-08,4.460711625953944,33.1
2025-04-09,1.367108123477847,79.5
2025-04-11,1.3548110350797837,79.7
2025-04-15,0.3657633482573621,94.5
2025-04-16,1.744268174378298,73.8
2025-04-17,1.5977980632087914,76.0
2025-04-21,1.2839523682112488,80.7
2025-04-22,0.9200880358672241,86.2
2025-02-18,1.6969999478102245,74.5
2025-02-19,1.6750019646729368,74.9
2025-02-20,1.336615336657693,80.0
2025-02-21,1.4304639599753157,78.5
2025-02-24,1.8458788520204459,72.3
2025-02-25,1.2237196301214783,81.6
2025-02-27,1.6981822049259971,74.5
2025-02-28,1.9192938433841118,71.2
2025-03-03,1.458089482854407,78.1
2025-03-04,1.2442279689220028,81.3
2025-03-05,1.5417242583160133,76.9
2025-03-06,1.4390027983039226,78.4
2025-03-07,1.4528323927106703,78.2
2025-03-10,1.1342811155659973,83.0
2025-03-11,1.1985021942986402,82.0
2025-03-12,0.9542378136216116,85.7
2025-03-13,0.9329131720598637,86.0
2025-03-17,0.9656305688658878,85.5
